Accession,luminal protein estrus,luminal protein 0.5,luminal protein 1.5,luminal protein 2.5
P30275,0.6778736901979691,0.6612602134035905,0.6824263257996104,0.689420805834197
Q99JT9,0.6266224911060013,0.6217657831047694,0.632324447451142,0.6176285496150568
Q8K182,0.6386089248813925,0.5870517861984796,0.6081179367562324,0.6279749314425842
Q8BH58,0.6119111879083814,0.5879743752007648,0.6083801991588471,0.6462136511625147
Q04750,0.6438837639835765,0.6096297699924713,0.6280438547076336,0.6381449343396588
Q8BIW1,0.5937812835791988,0.545198625385821,0.5969332990528271,0.6206267049371793
Q8K3H0,0.6917368975836737,0.6785824190330778,0.6810923774887855,0.6807226989985071
Q9Z2K1,0.7541988412103422,0.7341936904802642,0.7651834875474537,0.7938240797491628
Q5SUT0,0.6548713916624457,0.5898848514957749,0.6457043928116204,0.6639656004454957
P48024,0.618338503697647,0.5802616919048318,0.6009488577238183,0.6042187883141349
Q9JLV1,0.6532437304469926,0.605642970855889,0.6403234530072667,0.6620956825373605
Q9DCC5,0.7048437893366049,0.6771124503221692,0.7022776976755453,0.7199977748558919
P60766,0.7044202704798648,0.6860142374748003,0.6949795249162791,0.7025593137031105
P00687,0.5280710931761115,0.6335407396348238,0.5671965893148342,0.0
P21765,0.7195993308199824,0.7118340243905357,0.7228981021461444,0.7192244989928903
P68372,0.756636652813378,0.7279297911714123,0.758704967453565,0.7790789838090352
Q920B9,0.6107325802800446,0.5988361313069537,0.6150657771209223,0.640308429518233
G5E850,0.6605323891967955,0.612474879332029,0.6423669358824887,0.6697614662903971
P63328,0.614419847390668,0.5420230586761178,0.6047620029471429,0.6212544635879044
Q6PAM1,0.5863094188421285,0.5434400592206117,0.6033887330129314,0.6378367786001528
Q9D8S4,0.6477503520008613,0.6331756384213352,0.6515497927677631,0.6653955796688289
Q64520,0.6382379760545419,0.6010788827360118,0.6207619788827562,0.6630011525825454
P56546,0.6329883107731055,0.5959634682829624,0.6273253152923505,0.6528560109337777
P61982,0.7232609218287687,0.7147301644873698,0.7293998643512581,0.7529314069802081
P56212,0.650498757248811,0.6327273689948162,0.6500112295751111,0.6603483056511886
Q61805,0.6273121327139901,0.6488247193642844,0.6545994550737423,0.653342853566827
Q9WTP6,0.5927096909983026,0.5759147659231725,0.5332431992647232,0.0
Q9CQW9,0.6195090415857455,0.5527044384845786,0.6178333412357219,0.6402950744497893
Q06770,0.7334034317503009,0.7152205747053562,0.74843817767202,0.758184862556237
O89110,0.6203275670329951,0.6655028889563632,0.6305092679010436,0.6579069938806911
P63254,0.7763378387181568,0.756081418910076,0.7786418440349797,0.7996972661207834
Q99020,0.7083709154830304,0.6762270579714353,0.6990496302464565,0.7140150017924874
Q8C166,0.6392103162655053,0.6212787817579737,0.6328355570201764,0.6625521667856276
P59325,0.6444721669461364,0.6186239536249077,0.6442820647568233,0.6628036194609004
Q60865,0.6224297260484442,0.6114885168243205,0.6388987148177984,0.6464979769746728
P35278,0.6716829735318671,0.6310914273507858,0.6520821973108434,0.6741509694470684
Q8K274,0.6177540824333041,0.5823383092306386,0.6090477813544464,0.6164962912944842
A2ASS6,0.7713576189512187,0.7880105750483478,0.7678281869335134,0.7873313232832223
Q8R0P4,0.6571355834106675,0.6746845416190416,0.6613950508718947,0.6791020114079229
O70310,0.6205255457516643,0.6068635267058031,0.6228146976303064,0.6521034597006015
P09470,0.5561396631712139,0.6135981555400869,0.5877373335891782,0.6073296802120456
A0A0U1RPG8,0.6173628884131135,0.5807148396354929,0.6035022842680835,0.6308759971447775
P31938,0.6270890592549918,0.6144030464921563,0.6329337178819251,0.64205870689339
P62889,0.6600135470709457,0.6292615417825104,0.6495613893863655,0.6696741679191764
A0A0N4SVS6,0.6882430011548596,0.688474455983728,0.7007550965778769,0.7237232310561239
H3BJW3,0.6764347818102339,0.6351603168218563,0.6603798896291241,0.6717811686567421
O55135,0.6478842597843868,0.6295211404029072,0.6469827840290693,0.6673954911078939
P61082,0.6649556752779583,0.6284963629391858,0.6596343555724071,0.6714926562290212
F8WJ41,0.6822925178014251,0.6750046764800111,0.6683380454495267,0.6758975397331869
P97379,0.6397437355247654,0.6240891478739813,0.6396195658026433,0.6562630719042412
A2AIM4,0.7511133460943562,0.7276685352015726,0.7390057141036259,0.7550168524737378
Q9Z2Y8,0.6611571855541948,0.6345753658264424,0.6551094751235246,0.6702426333465051
Q8BHG2,0.6723813814264586,0.6544716263533303,0.6701939649689052,0.6969766893399599
P07744,0.741206783410895,0.7209574662286021,0.7206014709501186,0.8097383840004995
A0A286YDI8,0.6084085537002325,0.5726233333911834,0.5997053973663479,0.6016114634337786
Q8BT60,0.6648751171742643,0.6380235939733259,0.6617428823985662,0.6795974861681782
A0A140LHA2,0.6310149147218215,0.6965736226426967,0.6331138946526663,0.6428865531036402
Q76LS9,0.5797548380988752,0.5036919467272657,0.563479821510141,0.5994735988713982
Q99JY3,0.6498026322039654,0.6065756963237294,0.6556695322114633,0.6834149216813944
P28063,0.6836222942411324,0.6505590356612257,0.6807129021493621,0.6914223914210506
Q9EQR4,0.5734403712355143,0.6155900709551336,0.5400552068204185,0.5743788809627087
Q91VW3,0.6958046464055072,0.6908026707884368,0.6978111897858135,0.6769092596538105
Q3ULW8,0.6132657757766483,0.5588123985652763,0.6199803838655971,0.6376464030577391
Q921F2,0.6588158960260762,0.6336010165164352,0.6564744639296779,0.6791568462201137
Q9CX86,0.6246317047337379,0.5963494940733014,0.6272444492952877,0.6341263184259792
Q63932,0.6412984727279373,0.622065620143856,0.6324461972808212,0.6602223633164026
O88543,0.6397084205214525,0.6138293827374819,0.6279615233543863,0.6699209672708103
P63085,0.6857784965789987,0.6489737208015526,0.6896886562918225,0.6970557758300892
Q61510,0.6176998456761049,0.5912296203656116,0.6252230912074668,0.6381777694652193
P62137,0.6153705480196576,0.5836990591599458,0.615403048529711,0.6285592790683902
P28658,0.6644244256757343,0.6251546609949299,0.6747974143736314,0.6690464503001984
P0DOV2,0.6695521779756816,0.664059601275654,0.677965446927558,0.6718342818311885
Q8R1G2,0.6247804143721415,0.5759341438516771,0.6430720998593977,0.6636302099751434
Q6ZWV3,0.700170616264487,0.6798024104191142,0.686001225833019,0.7038530642944447
O08583,0.6184926887018473,0.5958982419051305,0.5907797077485838,0.6369024149515213
Q9D6Y7,0.6770317321469764,0.6425477827138281,0.6576931574732355,0.6651033758224345
A0A1Y7VMN0,0.6269112374733958,0.5947879024735375,0.617429333998503,0.6468277024658239
P60867,0.7057890105115915,0.6926401338849707,0.6946925331189627,0.6996266098354998
Q8K4Z5,0.6391524163414407,0.553690649621016,0.557870629977386,0.5896468804294283
Q61937,0.6988571989751192,0.6951595118378754,0.7091473795677827,0.7270787195317246
Q9D1E6,0.6508899006100523,0.6519706749084484,0.6468236525996719,0.6435650817275209
Q8CEK3,0.6315168004820293,0.8452001688232061,0.6546932698615451,0.6470323447164069
P62821,0.674682501407687,0.6441385876034703,0.6674681602877347,0.6810556320226949
Q8K3C3,0.6088346991651944,0.5831060093891368,0.6006824934695376,0.6053113191837293
P53811,0.675702671755636,0.6458313928764513,0.6883644517714881,0.6926890771411024
P97314,0.6069642184615002,0.566533418594149,0.6166253142654369,0.6384149699012028
Q91XD6,0.5967119265987855,0.5719595547813906,0.5929536581211666,0.612411468089193
A0A0R4J1Y3,0.7155537119590338,0.6790869510264911,0.7180749386407546,0.7266616853576844
Q9DCZ1,0.6841596823443552,0.7047122027946173,0.6730837686849233,0.6910763870620369
Q9QXD6,0.0,0.5721363261576881,0.0,0.0
O55143,0.6451115510764055,0.6101725489022956,0.6380248598007084,0.6568482538231077
Q9Z1G3,0.6413497321472348,0.6000580549267351,0.6404057458978467,0.6480141242666833
Q00898,0.6927192724936527,0.7156719487910709,0.7145543854795849,0.7186111749774878
Q8BTI8,0.6374924601163675,0.6244083141602754,0.6387360443910408,0.6560527155570068
Q9DCL9,0.696720398632993,0.6648986461057927,0.6890754198231225,0.7016386037768632
Q8BFQ8,0.5751141809369902,0.0,0.5661709252172883,0.5588361795237172
Q8K426,0.5686284566224312,0.5497371592676619,0.5667056723709473,0.568147840428114
Q9CQR6,0.6569896868400775,0.6351381356799845,0.6509783753819935,0.6675923193168806
P13864,0.5816688433614863,0.5116810695643976,0.6341635163350018,0.6334471573667624
Q08943,0.5629248359869712,0.5421983230995336,0.5909389423273462,0.586405363981625
Q9EST5,0.7156114606129462,0.6960627872070723,0.7215826934192956,0.7366727130078634
P19253,0.6614666899122141,0.6352142926165375,0.6598226895145582,0.6718610169242665
Q01149,0.6118785090346025,0.5546733823769425,0.5933374402261216,0.6264463074570028
A0A0G2JE99,0.5657401333805997,0.5916474817169807,0.6357689394790879,0.6373720018125094
P14131,0.7632448219520322,0.7327124620143797,0.7461518943162522,0.7685134698671197
Q6ZWN5,0.7182787171314425,0.7030859280131635,0.7101989638319296,0.7144667236290742
Q60662,0.625234445470825,0.5875010696181897,0.61717501452904,0.6420965002239392
P21300,0.0,0.6192741186785046,0.5629803683575969,0.5812364669469048
Q9EQQ9,0.6606467539433454,0.6144871964303631,0.6228117145146966,0.6474351561638024
P63168,0.7223003992053061,0.710086146934502,0.7294151166320131,0.7530964822466466
P10639,0.7672683429200751,0.7457392222617829,0.7636221398478918,0.7724209516699522
Q91VM9,0.6041892017063356,0.5086248988092943,0.5904093634076347,0.6087706860702814
O89112,0.6755286464344075,0.6298557446982757,0.6515212217862727,0.6810307404915078
Q8CC86,0.5956504909170843,0.579771718920172,0.5828987464394171,0.6171053235226074
Q9D892,0.6491542700968973,0.6293540096516238,0.640842195989727,0.6708476580001816
Q60972,0.6241185749203073,0.5909253409214953,0.6275076344225564,0.6518894960324927
A0A0R4J034,0.6480187050266081,0.6243189676674867,0.631883546129189,0.6271814744223715
Q60692,0.7094234558999036,0.6957116700897332,0.7007545168619853,0.7177304766286983
Q6P4T2,0.596803116854785,0.5850863817905105,0.5945431106507262,0.5901583920960115
Q9D1M0,0.6471335667104222,0.6097203019742803,0.6382904864340135,0.6524739757055992
Q64378,0.626713424410309,0.5660440256247136,0.6364979469726456,0.6563269081517795
P22907,0.652941687091374,0.6393435216862741,0.6559656508721552,0.6687842510592648
E9PXY8,0.6123464753060763,0.5948811557805371,0.6101835017600091,0.6152312561796468
E9PUD1,0.5779850765621135,0.5856884739725741,0.5880656245721707,0.6052099071046683
Q8BVF2,0.6059143615346321,0.5770701049491208,0.6065865281588846,0.6122199857768198
Q9QZM0,0.604652075354742,0.5482926537026142,0.5665096273736215,0.616189431358366
Q6P542,0.6185578666523819,0.5788510946480488,0.6155391128744502,0.6134218719480349
Q925P3,0.6141121181152193,0.7105601019693113,0.0,0.0
P99026,0.7037093381973579,0.6794037558107275,0.7036065824809339,0.7176865004061674
Q61581,0.5680912513109071,0.5842406247942381,0.5310438525413583,0.6400754218695186
O08738,0.6597215331879059,0.6281851413593456,0.6530828669824129,0.6693084768960132
Q9DCS2,0.6282892940386293,0.5699030017685922,0.6197643564780004,0.6391938728697635
Q8CJ53,0.6176297082636886,0.6087316627550309,0.6281570365879477,0.6389593773475319
P41105,0.6614891728870187,0.6432851820155281,0.6471320450615989,0.6640247409113641
Q99JI6,0.6726689200391666,0.660235925624931,0.666696979105237,0.6770509868255069
P11031,0.6778849618267819,0.6553817910104351,0.6772879722772088,0.6981174762788068
P14115,0.69342338212725,0.6605823252983388,0.6741487757005579,0.7001516062664697
Q62266,0.6257460792286036,0.6588706353209685,0.6351362041394567,0.0
P62830,0.6806599533255951,0.6538032686878206,0.6612874693674926,0.6740671263283937
Q91YN5,0.6022636364160576,0.6143318340912791,0.6269754678059276,0.5976277827132561
P98078,0.5711419297893225,0.5892011381223748,0.5894617175987974,0.5916911689193376
E9PXX7,0.601396055997245,0.5948544482622431,0.5933136936650514,0.6526269806380111
P55302,0.619950336678801,0.5575713433404975,0.5954018845211131,0.6217692960129377
Q3U5Q7,0.6093046428801037,0.5647480161929378,0.6261872631692678,0.6339337483132641
Q9D883,0.6911086189088378,0.6691942098468179,0.6852932412595364,0.6963948965744758
Q62009,0.6443829981136467,0.6327772830991393,0.6489503244130544,0.6580255810627498
P97310,0.5316924532286693,0.6087725454412185,0.5511646750109932,0.5858141589806426
O70251,0.6989742406283372,0.6847692519419573,0.6885500782468544,0.6992881482704483
Q80X50,0.5938645888786176,0.5458722503553503,0.5897488290907478,0.6172531828239314
Q6ZWU9,0.6554904894409579,0.6371203052717135,0.6426831181354237,0.6598655435319417
Q9QYJ0,0.6526747234156518,0.6594993796802373,0.6480296314367471,0.6628493892400925
Q9CZ04,0.6283927950814402,0.5894965329504037,0.6329053409064808,0.6334426590129206
Q9CR57,0.7007728070296535,0.6782627597349848,0.6908449702995818,0.7086849646607426
Q9ET26,0.5979639204980981,0.5114576958005416,0.5887933069352214,0.6269589325641514
O70250,0.5192959062276143,0.6983626240838263,0.5672273654668216,0.5608630873606233
Q61599,0.6708900398404193,0.6685063801620016,0.6934589496614991,0.6931444384072958
Q9D8B3,0.6813014188523685,0.6657568809270648,0.6841965866566133,0.7111547069669782
Q9D7H3,0.580466818042678,0.5283184493579676,0.5741433742355947,0.6065872540002861
O09167,0.7000172358967397,0.6709740635204309,0.6889785317990925,0.6891552615640756
Q9Z0P4,0.47987058120445064,0.4456146701583579,0.49498843299822926,0.5805586102654728
Q8CCS6,0.61459965605785,0.5576781912274289,0.6194706571079177,0.6069987096866132
O35226,0.666350081517252,0.636102586133293,0.6518820976656192,0.6664400241902093
E9Q4K7,0.6205341356191051,0.5558944081272299,0.6058088291513568,0.6425215351875683
Q9CZU6,0.6742320373735596,0.6603113915940251,0.6674941130802088,0.6794988672697317
Q8JZK9,0.5875170172046293,0.5762265933044388,0.6045041113040759,0.6143947041109705
Q5SF07,0.5626266248935454,0.4701414273358994,0.5593747145466967,0.5538190634717128
G3X9T7,0.6089136852660455,0.6088791880976246,0.6198211433082106,0.635837155973703
Q3TDD9,0.5742916930640506,0.5569681001819357,0.5950790219995233,0.5935583506068588
Q8R059,0.6399897493295242,0.6349377126076569,0.630367841774233,0.6246869902722583
O54879,0.626801690104502,0.5879424948150005,0.6228208008226345,0.6332459982371924
P13634,0.583566259978943,0.5794268739994478,0.6702442308526892,0.6396523397284182
O54962,0.6822317771762918,0.6544229950233269,0.6787536127494342,0.6839397636825408
Q8K2Q7,0.6301916738108874,0.6939938922074634,0.6575895632720846,0.6413942071155406
Q99NB9,0.5909053240182475,0.6474133163147454,0.5488449176494973,0.6444186140994059
O70591,0.6403786783292806,0.59897590298373,0.646835516609317,0.6600152201772346
P62627,0.6523295906106007,0.6165489388366643,0.6357064554227847,0.6429656426573618
Q60994,0.7240237036962687,0.6923687754489631,0.7190139892195939,0.7262445453190848
Q8R317,0.6560110133543935,0.6270145474298782,0.6409728109318379,0.6653446739655969
Q9CQR2,0.6761691829282681,0.6401456881590414,0.6702348849699581,0.6831848092829859
Q03734,0.6792810913015676,0.6884437010240763,0.7015165181763698,0.6856209609488428
Q9CZM2,0.6846501203674115,0.6599161794979568,0.6807770610816067,0.7011185022818692
Q99JX4,0.6668602300217115,0.5559382015490693,0.637631163586196,0.682608017324844
Q9D0W5,0.6333354153030142,0.6103160350357018,0.6239254116841454,0.6585387878867613
Q6P5E4,0.5848785668959555,0.5401471796087755,0.5362000026038842,0.5819454363447388
E0CYV0,0.6575541538473109,0.6221128520646544,0.6561263626622503,0.6862825024604162
P45377,0.6590500438814352,0.6607359946106405,0.6750571888607355,0.6762136462170096
Q9R062,0.616412134558386,0.5615990704487311,0.6185740353277286,0.6420961821322092
Q9JKB3,0.7423209904288188,0.7271703685612616,0.7448845223064673,0.7650056032568014
Q9QUH0,0.6602594541598451,0.6543065717557385,0.6580072674660814,0.6891358767687523
Q8BL97,0.6566615726001965,0.6368733124586293,0.6448441054403843,0.6728841404900362
P59383,0.6452920963720085,0.6206890082695311,0.6403139135738757,0.6508424079790763
Q08093,0.5779366416032699,0.5343587492669201,0.5619081901317412,0.5727339996810819
Q8BH97,0.5696843286484212,0.536784315133083,0.5475592381294282,0.562437953843141
O09164,0.5977578716850379,0.5844453169806966,0.6093581339426563,0.0
Q99MR6,0.6146726001624863,0.57994937009419,0.6122822301575475,0.6295725551296686
J3QNU6,0.6499456810729787,0.637883332114747,0.6549215415303807,0.6779872319051032
Q8VE62,0.5937096285079994,0.5629315538855078,0.5723977332633153,0.6254783779699516
P82343,0.6059558401104828,0.5819604034159009,0.6173026333735833,0.6252255869253703
P51855,0.6570108933591834,0.6478768984118264,0.6460790335972943,0.6459854536165675
P61089,0.7396921742261171,0.7144411689682547,0.7342109431670392,0.745969760294106
Q9D8S3,0.5840338528830731,0.5147407994514787,0.5836165377458523,0.5958320972490749
Q3TJD7,0.6674528287643711,0.6384123937678001,0.6752000805429274,0.6893087239594595
Q61759,0.0,0.4512140576681706,0.0,0.0
Q6PHZ2,0.6667131361194705,0.6272532122176903,0.6750765373773772,0.6824977719875148
D3Z5G7,0.583360459337916,0.5668405943122417,0.6060740096891113,0.6113011065551947
E9Q740,0.5800652824251179,0.6483380147282879,0.5815101717299742,0.6034852315894754
P97807,0.6501283046669121,0.6210398127703001,0.646490586677337,0.6645131199835289
Q9CR70,0.6304295913075366,0.5761424304408691,0.6158809300732202,0.6462031147522296
P70195,0.6843745342976241,0.6692525792245756,0.6842305804004821,0.7084239150639533
P35441,0.5115261619124138,0.5244344034409651,0.582870220831196,0.5342456127312184
P70677,0.6579821000671208,0.6334304041214924,0.6848331243326411,0.6825750693629218
Q9DBC7,0.6942558369856687,0.714798731514105,0.6799357258077835,0.7044415843905383
P84091,0.6212418150545898,0.5983474340000022,0.6291824488128236,0.6513566495630052
A0A075B5V1,0.635842540165175,0.6160592594867964,0.6694899259505077,0.6584652108881693
